"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Twelve__c","AutorabitExtId__c"
"a2J78000000FylUEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42574789725528231","false","","","","","","a2J8c00000MtyziEAB"
"a2J78000000FylVEAS","0058c00000BxeO9AAJ","false","Risk_Grade_Worksheet","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","readOnly:true;","","","","","LLC_BI__risk_grade_worksheet_app","","","","LLC_BI__risk_grade_worksheet_viewModel","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42032992665764978","false","","","","","","a2J8c00000MtyzjEAB"
"a2J78000000FylWEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42709097097080924","false","","","","","","a2J8c00000MtyztEAB"
"a2J78000000FylXEAS","0058c00000BxeO9AAJ","false","Risk_Grade_Worksheet","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","readOnly:true;","","","","","LLC_BI__risk_grade_worksheet_app","","","","LLC_BI__risk_grade_worksheet_viewModel","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42689439687706274","false","","","","","","a2J8c00000MtyzxEAB"
"a2J78000000FylYEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42593081340563323","false","","","","","","a2J8c00000Mtz0CEAR"
"a2J78000000FylZEAS","0058c00000BxeO9AAJ","false","Risk_Grade_Worksheet","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","readOnly:true;","","","","","LLC_BI__risk_grade_worksheet_app","","","","LLC_BI__risk_grade_worksheet_viewModel","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42220921816992264","false","","","","","","a2J8c00000Mtz0DEAR"
"a2J78000000FylaEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42318151454767352","false","","","","","","a2J8c00000Mtz0QEAR"
"a2J78000000FylbEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42510401326143532","false","","","","","","a2J8c00000Mtz0REAR"
"a2J78000000FylcEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42908742056551690","false","","","","","","a2J8c00000Mtz0SEAR"
"a2J78000000FyldEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42349709993014839","false","","","","","","a2J8c00000Mtz0TEAR"
"a2J78000000FyleEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42578644820220780","false","","","","","","a2J8c00000Mtz0UEAR"
"a2J78000000FylfEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42250520154793813","false","","","","","","a2J8c00000Mtz0dEAB"
"a2J78000000FylgEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42251281710232047","false","","","","","","a2J8c00000Mtz0pEAB"
"a2J78000000FylhEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","a1G3g000000gQNBEA2","false","","","","","","a2J8c00000Mtz0qEAB"
"a2J78000000FyliEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42721390153655645","false","","","","","","a2J8c00000Mtz17EAB"
"a2J78000000FyljEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42778260488405959","false","","","","","","a2J8c00000Mtz1MEAR"
"a2J78000000FylkEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42574610842873489","false","","","","","","a2J8c00000Mtz1ZEAR"
"a2J78000000FyllEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42201099186582297","false","","","","","","a2J8c00000Mtz1mEAB"
"a2J78000000FylmEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42354903737449860","false","","","","","","a2J8c00000Mtz1uEAB"
"a2J78000000FylnEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42916766326791596","false","","","","","","a2J8c00000Mtz2EEAR"
"a2J78000000FyloEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42467121558739355","false","","","","","","a2J8c00000Mtz2QEAR"
"a2J78000000FylpEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42867984062399904","false","","","","","","a2J8c00000Mtz2fEAB"
"a2J78000000FylqEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42554634522263976","false","","","","","","a2J8c00000Mtz2rEAB"
"a2J78000000FylrEAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42330981630808885","true","","","","","","a2J8c00000Mtz2wEAB"
"a2J78000000FylsEAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42999917885573787","true","","","","","","a2J8c00000Mtz3MEAR"
"a2J78000000FyltEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42777412148565075","false","","","","","","a2J8c00000Mtz3cEAB"
"a2J78000000FyluEAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42063541644219584","true","","","","","","a2J8c00000Mtz3gEAB"
"a2J78000000FylvEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42040829916412133","false","","","","","","a2J8c00000Mtz3tEAB"
"a2J78000000FylwEAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42215076524407963","true","","","","","","a2J8c00000Mtz3yEAB"
"a2J78000000FylxEAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42029531708286539","true","","","","","","a2J8c00000Mtz4DEAR"
"a2J78000000FylyEAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42793903439327301","true","","","","","","a2J8c00000Mtz4UEAR"
"a2J78000000FylzEAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42947432700570619","false","","","","","","a2J8c00000Mtz4gEAB"
"a2J78000000Fym0EAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42382325201604625","true","","","","","","a2J8c00000Mtz4iEAB"
"a2J78000000Fym1EAC","0058c00000BxeO9AAJ","false","Snapshot Credit Memo Widget","2024-10-30T01:26:17.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","false","false","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","Angular","","42412069644459015","true","","","","","","a2J8c00000Mtz52EAB"
"a2J78000000Fyu5EAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42512360882426635","false","","","","","","a2J8c00000JSD2zEAH"
"a2J78000000Fyu6EAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42858028696772567","false","","","","","","a2J8c00000JSD30EAH"
"a2J78000000Fyu7EAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42639370889985975","false","","","","","","a2J8c00000JSD34EAH"
"a2J78000000Fyu8EAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42344744038053548","false","","","","","","a2J8c00000JSD36EAH"
"a2J78000000Fyu9EAC","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42520999487136321","false","","","","","","a2J8c00000JSD3AEAX"
"a2J78000000FyuAEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42172395681080154","false","","","","","","a2J8c00000JSD3QEAX"
"a2J78000000FyuBEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42424777606365410","false","","","","","","a2J8c00000JSD3SEAX"
"a2J78000000FyuCEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42732856405816938","false","","","","","","a2J8c00000JSD3UEAX"
"a2J78000000FyuDEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","42999423109191099","false","","","","","","a2J8c00000JSD4OEAX"
"a2J78000000FyuEEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a058c00000e4TkgAAE","false","","","","","","a2J8c00000JSD63EAH"
"a2J78000000FyuFEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a058c00000e4TkjAAE","false","","","","","","a2J8c00000JSD66EAH"
"a2J78000000FyuGEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a058c00000e4TkyAAE","false","","","","","","a2J8c00000JSD6LEAX"
"a2J78000000FyuHEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a058c00000e4TlHAAU","false","","","","","","a2J8c00000JSD6eEAH"
"a2J78000000FyuIEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42111373674249163","false","","","","","","a2J8c00000JSD75EAH"
"a2J78000000FyuJEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-03-29T14:36:02.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","Knockout","","42741364917595828","false","","","","","","a2J8c00000JSD7AEAX"
"a2J78000000FyuKEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2023-12-22T14:07:49.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a05Ho00000LJV7IIAX","false","","","","","","a2J8c00000MjFohEAF"
"a2J78000000FyuLEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2023-10-18T17:44:29.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a05Hu00000eg5JOIAY","false","","","","","","a2J8c00000MjHmrEAF"
"a2J78000000FyuMEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2023-10-18T17:44:29.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a05Hu00000eg5JTIAY","false","","","","","","a2J8c00000MjHmuEAF"
"a2J78000000FyuNEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2023-10-18T17:44:29.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a05Hu00000eg5JgIAI","false","","","","","","a2J8c00000MjHn9EAF"
"a2J78000000FyuOEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2023-10-18T17:44:29.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a05Hu00000eg5JzIAI","false","","","","","","a2J8c00000MjHnSEAV"
"a2J78000000FyuPEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:33.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055i000008ARIgAAO","false","","","","","","a2J8c00000MtysnEAB"
"a2J78000000FyuQEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:36.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054W00000hHeZhQAK","false","","","","","","a2J8c00000MtytoEAB"
"a2J78000000FyuREAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:36.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054W00000hHea9QAC","false","","","","","","a2J8c00000MtytrEAB"
"a2J78000000FyuSEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:36.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054W00000hHeaDQAS","false","","","","","","a2J8c00000Mtyu7EAB"
"a2J78000000FyuTEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:36.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054W00000hHeaTQAS","false","","","","","","a2J8c00000MtyuQEAR"
"a2J78000000FyuUEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055w00000qbNodAAE","false","","","","","","a2J8c00000MtyvJEAR"
"a2J78000000FyuVEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055w00000qbNogAAE","false","","","","","","a2J8c00000MtyvLEAR"
"a2J78000000FyuWEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055w00000qbNowAAE","false","","","","","","a2J8c00000MtyvbEAB"
"a2J78000000FyuXEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055w00000qbNpGAAU","false","","","","","","a2J8c00000MtyvuEAB"
"a2J78000000FyuYEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054R00003EbXkEQAV","false","","","","","","a2J8c00000MtywjEAB"
"a2J78000000FyuZEAS","0058c00000BxeO9AAJ","false","LifeCycle.Spread_Base","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:45.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:46.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054R00003EbXkHQAV","false","","","","","","a2J8c00000MtywnEAB"
